Result, Test Name, Power Priority, Power Level, Iteration, Var MSA, Dataset File,Point Result 1, Var Actual 1, Var Target 1, Var Min Allowed 1, Var Max Allowed 1,Point Result 2, Var Actual 2, Var Target 2, Var Min Allowed 2, Var Max Allowed 2,Point Result 3, Var Actual 3, Var Target 3, Var Min Allowed 3, Var Max Allowed 3
, , , , , , , Pass, 3833.59505208, 2824.0, 657.333333333, 4990.66666667, Pass, 3833.59505208, 2833.6, 666.933333333, 5000.26666667, Pass, 3833.59505208, 2832.1, 665.433333333, 4998.76666667
, , , , , , , Pass, 2857.02148438, 1378.8, -500.0, 3545.46666667, Pass, 2857.02148438, 1400.86666667, -500.0, 3567.53333333, Pass, 2857.02148438, 1431.13333333, -500.0, 3597.8
, , , , , , , Pass, 1764.97753906, 0.0, -500.0, 2135.76666667, Pass, 1764.97753906, 0.0, -500.0, 2159.56666667, Pass, 1764.97753906, 2.83333333333, -500.0, 2169.5
, , , , , , , Pass, -50.3699289958, 0.0, -500.0, 500.0, Pass, -50.3699289958, 0.0, -500.0, 500.0, Pass, -50.3699289958, 0.0, -500.0, 500.0
, , , , , , , Pass, -7.84582074483, 0.0, -500.0, 500.0, Pass, -7.84582074483, 0.0, -500.0, 500.0, Pass, -7.84582074483, 0.0, -500.0, 500.0
, , , , , , , Pass, -4.12671820323, 0.0, -500.0, 500.0, Pass, -4.12671820323, 0.0, -500.0, 500.0, Pass, -4.12671820323, 0.0, -500.0, 500.0
, , , , , , , Pass, -37.1627629598, 0.0, -2105.66666667, 500.0, Pass, -37.1627629598, 0.0, -2098.13333333, 500.0, Pass, -37.1627629598, 0.0, -2093.26666667, 500.0
, , , , , , , Pass, -1117.53401693, -1362.63333333, -3529.3, 500.0, Pass, -1117.53401693, -1375.96666667, -3542.63333333, 500.0, Pass, -1117.53401693, -1392.2, -3558.86666667, 500.0
, , , , , , , Pass, -2090.41634115, -2807.3, -4973.96666667, -640.633333333, Pass, -2090.41634115, -2831.93333333, -4998.6, -665.266666667, Pass, -2090.41634115, -2832.66666667, -4999.33333333, -666.0
, , , , , , , Pass, -3064.94596354, -4261.83333333, -6250.0, -2095.16666667, Pass, -3064.94596354, -4301.03333333, -6250.0, -2134.36666667, Pass, -3064.94596354, -4325.93333333, -6250.0, -2159.26666667
, , , , , , , Pass, -4119.30013021, -5729.3, -6250.0, -3562.63333333, Pass, -4119.30013021, -5750.0, -6250.0, -3594.6, Pass, -4119.30013021, -5750.0, -6250.0, -3600.86666667
, , , , , , , Pass, -5775.08789062, -5750.0, -6250.0, -5250.0, Pass, -5775.08789062, -5750.0, -6250.0, -5250.0, Pass, -5775.08789062, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5725.89713542, -5750.0, -6250.0, -5250.0, Pass, -5725.89713542, -5750.0, -6250.0, -5250.0, Pass, -5725.89713542, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5753.38151042, -5750.0, -6250.0, -5250.0, Pass, -5753.38151042, -5750.0, -6250.0, -5250.0, Pass, -5753.38151042, -5750.0, -6250.0, -5250.0
Pass, VV_2_20_up_3, Reactive, 20.0, 3, 1500.0, VV_2_20_up_3.csv, , , , , , , , , , , , , , , 
